token,score
L-carnitine,0.007703851791998187
levels,0.003636853171596289
in,0.008263284104765543
subjects,0.002847049084399414
undergoing,0.003116629566484531
cardiac,0.0028296300544545278
evaluation,0.0026561430560714428
(n,0.00473837001037431
=,0.0041450211815873715
"2,595)",0.0037958519525431995
predicted,0.005534892963500073
increased,0.004694657696532789
risks,0.0023803567808331817
for,0.004777840428931322
both,0.009652730877341224
prevalent,0.005877466432228992
cardiovascular,0.0031221374184908497
disease,0.0022362171406436373
(CVD),0.003032298321281339
and,0.005840871602537312
incident,0.002940169528042907
major,0.0033900611614431754
adverse,0.0021693779152403207
cardiac,0.0022772591235209988
events,0.002425245916408623
(myocardial,0.00511860284099874
"infarction,",0.004818146740545925
stroke,0.0026927006344071437
or,0.0044089023322284576
"death),",0.002994605782995272
but,0.011134118173711042
only,0.011720842501635057
among,0.011365332753741249
subjects,0.005727845419629236
with,0.01301658421078582
concurrently,0.016002872174687943
high,0.005301907443099717
TMAO,0.020315019435455123
levels.,0.005185876330745074
Chronic,0.10749127954215312
dietary,0.07998637428671813
L-carnitine,0.7446921804390825
supplementation,0.875697717805948
in,0.8478552515057516
mice,0.878251533527434
altered,0.8881701663522503
cecal,0.8900673330006069
microbial,0.8748326597676594
"composition,",0.8245246390203571
markedly,0.8995427906945347
enhanced,0.9109501130741602
synthesis,0.8502000664716277
of,0.8633679166001803
TMA,0.837610348210984
and,0.8761157474785783
"TMAO,",0.8284064097332007
and,0.8908545082483325
increased,0.8886020575832837
"atherosclerosis,",0.8691277839023468
but,0.8187925677124455
this,0.8103634315898756
did,0.7736381277598566
not,0.756321247551888
occur,0.765003845358268
if,0.6686208037638005
intestinal,0.811450227400128
microbiota,0.8306718335243514
was,0.7095983553416968
concurrently,0.7307091978722433
suppressed.,0.7277550541625109
In,0.5076109880766618
mice,0.4731412589824526
with,0.41308799723160833
an,0.4118185079322498
intact,0.4564302386684651
intestinal,0.5372998929842204
"microbiota,",0.5385977405249855
dietary,0.5189980666694552
supplementation,0.4737706378512215
with,0.48315292110788544
TMAO,0.441181964136642
or,0.4745497730009166
either,0.43739399222259073
carnitine,0.4246352610917842
or,0.42637247642934195
choline,0.4591119352325864
reduced,0.48111660004848705
in,0.5225229896038193
vivo,0.4918948322701642
reverse,0.49451862629217863
cholesterol,0.5060150589803664
transport.,0.5017563758818362
Intestinal,0.09583177996148759
microbiota,0.058142123784890316
may,0.04806146071218721
thus,0.06970702611981351
contribute,0.05019496809372854
to,0.05456223290023633
the,0.05865886211146198
well-established,0.037691020446947936
link,0.05952875113867232
between,0.039473840409212105
high,0.04293199951182536
levels,0.0353424929657601
of,0.03705709587270897
red,0.07546611215204428
meat,0.09207249946272349
consumption,0.07255704076586336
and,0.03527594440506882
CVD,0.08084517351101952
risk.,0.05025451192304103
Deinococcus,0.010690945708677348
spp.,0.007390729034652772
are,0.008295167149504424
renowned,0.00875420779034798
for,0.00860260185669986
their,0.007718908218876887
amazing,0.007130314985126625
ability,0.009203135150433483
to,0.008929489970894822
recover,0.0072103529276058885
rapidly,0.005259724469071229
from,0.004551066767223749
severe,0.004024698611972943
genomic,0.003567444836624564
fragmentation,0.0032204203208356648
as,0.0054159068123781125
a,0.003888842576085807
result,0.0034951928529044027
of,0.0043642537429241825
exposure,0.002459500138578034
to,0.0035569451955692805
extreme,0.0022092389888374656
levels,0.002465296173829477
of,0.0028770639336982546
ionizing,0.002364706727995141
radiation,0.0028279325983814165
or,0.004008196859014893
desiccation.,0.0026323136085038916
Despite,0.0031103964800803102
having,0.002629079479525375
been,0.0022790496169939286
originally,0.002188687290891881
characterized,0.001803840272539914
over,0.0014998491341418206
50,0.0017751004104102162
years,0.0021714040271226735
"ago,",0.0020724690931030825
the,0.0020954799963985677
mechanism,0.0020452703816041095
underlying,0.0017219805624548853
this,0.0021711901739582336
remarkable,0.0016884055463657888
repair,0.0022132679137203707
process,0.0020094578742537884
is,0.0017733294718201428
still,0.0016176107279566477
poorly,0.0016527729138286619
understood.,0.0019103859631403493
"Here,",0.22488997973773456
we,0.2435688468369817
report,0.15916497644553884
the,0.1203069076221135
2.8,0.10026937072164667
A,0.10047892857751461
structure,0.08117946073581307
of,0.07972287017948411
"DdrB,",0.11801508545483548
a,0.08895892207436878
single-stranded,0.043658204001014916
DNA,0.07308799493064606
(ssDNA),0.06622291774110697
binding,0.058284423082020476
protein,0.11875103456557927
unique,0.06688453172957248
to,0.07539744371918346
Deinococcus,0.08239229163783547
spp.,0.07889929337375375
that,0.06865008217162404
is,0.038464199136765985
crucial,0.06891966284686057
for,0.06006416758563096
recovery,0.052511039239395034
following,0.04036129608503769
DNA,0.06351172393764624
damage.,0.04473777769792977
DdrB,0.34894351512724214
forms,0.4756851314365924
a,0.5435678019192363
pentameric,0.5354976756940334
ring,0.5070726501825691
capable,0.5846570974397685
of,0.7029852638644887
binding,0.5435886224544397
single-stranded,0.4945544597715589
but,0.5824512779801415
not,0.6041830595011984
double-stranded,0.07196672130141384
DNA.,0.05735223916115745
"Unexpectedly,",0.04681987770582787
the,0.05102282441382594
crystal,0.031514370749518295
structure,0.03141998907853724
reveals,0.08172872736251671
that,0.07230178984356399
DdrB,0.11548456327548788
comprises,0.04428459762320183
a,0.0498318695313727
novel,0.03423831658262518
fold,0.033459110101926405
that,0.0248011153022113
is,0.01584977873921997
structurally,0.015272978430924079
and,0.017498968350422726
topologically,0.010304027425729225
distinct,0.013470458295331864
from,0.02014348847337244
all,0.013144313112986203
other,0.014295255070183605
single-stranded,0.022356817139391427
binding,0.030634685502327258
(SSB),0.014924884644076231
proteins,0.0380502522718039
characterized,0.009441497067721863
to,0.003852699969424599
date.,0.007168326649911379
The,0.04192100901625617
need,0.03892861092130957
for,0.029663986359372677
a,0.033566728416357515
unique,0.024164921067441787
ssDNA,0.05702384103222484
binding,0.07000967741407953
function,0.06659293360293096
in,0.03955798736120534
response,0.034078475730696924
to,0.030432393963424172
severe,0.029172886165378588
"damage,",0.0483293809373603
suggests,0.05626323471315635
a,0.027719068843967402
distinct,0.021853193845946983
role,0.04521053327894825
for,0.042708909443397974
DdrB,0.11018183087187935
which,0.03923069484834291
may,0.033507908600032874
encompass,0.027001795971179906
not,0.10802778763860593
only,0.07142929647670841
standard,0.051349312039426075
SSB,0.07019994905296474
protein,0.0775036518860922
function,0.06888699844935524
in,0.05303894694788161
protection,0.0527126102045518
of,0.062117739293496385
"ssDNA,",0.0659334202608383
but,0.08048956179024264
also,0.04687631314502831
more,0.04358167822223373
specialized,0.031581863991714414
roles,0.03817303042496285
in,0.04333121870641879
protein,0.05780335753036398
recruitment,0.08560419309378198
or,0.03746490601338043
DNA,0.06582091073054235
architecture,0.06473571229453202
maintenance.,0.0400128595810533
Possible,0.02098332654526526
mechanisms,0.021192814714884815
of,0.030041055913586377
DdrB,0.14882911175802538
action,0.052724927483602586
in,0.04009969980381193
damage,0.05311711267760895
recovery,0.052057304617457174
are,0.01333800266432396
discussed.,0.014906066073242113
Background,0.03795488406863351
The,0.02920793490580337
catalytically,0.023444339672677277
active,0.03420528013355492
66-kDa,0.05304346161676542
subunit,0.03460636305911764
of,0.03579691096346229
the,0.03141414873423572
human,0.04128999605959545
immunodeficiency,0.022920374900561098
virus,0.03208068597076601
type,0.02361257359094358
1,0.028970466913972207
(HIV-1),0.03750179460959113
reverse,0.02077276355402404
transcriptase,0.045294670418501576
(RT),0.04218701323606779
consists,0.03077493058434034
of,0.05883941017167152
DNA,0.032507821348360784
"polymerase,",0.028438852370047528
"connection,",0.019455728969345124
and,0.026334443481210088
ribonuclease,0.030041795797237984
H,0.025414204239209506
(RNase,0.027729740469661552
H),0.04002810601161352
domains.,0.028495091282477427
Almost,0.0033705554059579243
all,0.0043317858233345215
known,0.004011545726059658
RT,0.008585710795558688
inhibitor,0.003891593002515079
resistance,0.0035130770807622795
mutations,0.00314040115003066
identified,0.0029845771948084285
to,0.0029606511812073086
date,0.002457239180793858
map,0.004383730798716431
to,0.0025111314503924046
the,0.0029974580219266542
polymerase,0.004569180535026366
domain,0.003180706734669985
of,0.0037365312059571445
the,0.0038425182828274408
enzyme.,0.004024419556924465
"However,",0.003115182482741752
the,0.0032402225841880188
connection,0.002938426911699723
and,0.0036037956553325486
RNase,0.004612266247149215
H,0.0032887752079150214
domains,0.002915885799413215
are,0.0025019537756547873
not,0.0020097151242899204
routinely,0.001991066981842124
analysed,0.002113037292609512
in,0.0022190882762432203
clinical,0.0017468093327335497
samples,0.0019246606784657895
and,0.0065459501373614105
none,0.0025181247672667107
of,0.003280861598499315
the,0.0034567677401897375
genotyping,0.0023109930622390827
assays,0.002495277035285303
available,0.0020369202684834067
for,0.0020581010424191594
patient,0.0018820649800191122
management,0.0018262602454855495
sequence,0.00295080751369002
the,0.0028673549077881185
entire,0.0023948566886088127
RT,0.0036373508348863837
coding,0.002593066442513874
region.,0.0022618150714335656
The,0.08506174159390156
British,0.035675433894569515
Columbia,0.09249699179109917
Centre,0.002744415668196639
for,0.001627299580665738
Excellence,0.0020997085000323216
in,0.002156656820600741
HIV/AIDS,0.0024065982185512425
(the,0.002341353460061474
Centre),0.0019873882978893847
genotypes,0.00500558931480745
clinical,0.003483616206198053
isolates,0.0025278004125309935
up,0.0030557089969343158
to,0.003582875571083451
codon,0.005999247937739821
400,0.007846430464000218
in,0.008563824839558783
"RT,",0.0037981868229656096
and,0.0040543860734069724
our,0.004941329883617854
retrospective,0.0018909195863900526
statistical,0.0016727768377118705
analyses,0.0022344517176294096
of,0.002520198258696025
the,0.001989579923060846
Centre’s,0.0018260147021197043
database,0.0014806451757180695
have,0.004772121004879286
identified,0.0048399886993929124
an,0.006011752379334839
N348I,0.009435714785223304
mutation,0.006619647895127198
in,0.0054818839894299805
the,0.0029469093121991417
RT,0.002911386404508518
connection,0.0043235035263011375
domain,0.0031404787743684014
in,0.007054273064731832
treatment-experienced,0.0021048527361186994
individuals.,0.001716336003527438
The,0.0010019032457582522
objective,0.0010616216919165139
of,0.0016389306953671565
this,0.0011335744042513293
multidisciplinary,0.0011708294592025286
study,0.0008632419099117782
was,0.0013649223919197234
to,0.0010137508887009873
establish,0.000862831353907369
the,0.0007112298292501211
in,0.0019146348305326703
vivo,0.0029562368109611863
relevance,0.0008887704343901158
of,0.0007797895367491776
this,0.001029111505828727
mutation,0.001132494273388847
and,0.000998545822971437
its,0.0011904479250611339
role,0.0010002623171915196
in,0.0008900844358706453
drug,0.0007393078132119047
resistance.,0.0006813947815200963
Methods,0.0026474595926849727
and,0.002868567173338753
Findings,0.003423440017190972
The,0.007391873010380062
prevalence,0.009312022909102765
of,0.007241380017317138
N348I,0.01571987492536226
in,0.011204391860579954
clinical,0.005201450405305743
"isolates,",0.0036482984102006234
the,0.004866992384764552
time,0.008765094809851106
taken,0.004097224775884482
for,0.009242402171638237
it,0.007649376994274674
to,0.008193517004899384
emerge,0.00969450397137891
under,0.007666953901316927
selective,0.005365809833852696
drug,0.004586005396325621
"pressure,",0.005773537849618936
and,0.004650880967721985
its,0.0070109969568360655
association,0.009959590679631843
with,0.00965407796323846
changes,0.006526818929343849
in,0.012887506519375064
viral,0.010183558218259637
"load,",0.009506802421793085
specific,0.004444346001573458
drug,0.012655618619102195
"treatment,",0.002483613623152197
and,0.0009101408428661427
known,0.0007232811668936295
drug,0.0008676229344549616
resistance,0.000785548789081969
mutations,0.0006747651713361507
was,0.0009229462368418664
